year,raceName,driverName,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,status
2021,Spanish Grand Prix,Verstappen,2,2,2,2,19.0,66,+15.841,5603521,62,1,1:18.149,215.357,Finished
2021,Spanish Grand Prix,Bottas,3,3,3,3,15.0,66,+26.610,5614290,65,2,1:19.430,211.884,Finished
2021,Spanish Grand Prix,Leclerc,4,4,4,4,12.0,66,+54.616,5642296,64,4,1:20.459,209.174,Finished
2021,Spanish Grand Prix,Pérez,8,5,5,5,10.0,66,+1:03.671,5651351,60,3,1:19.483,211.743,Finished
2021,Spanish Grand Prix,Ricciardo,7,6,6,6,8.0,66,+1:13.768,5661448,60,10,1:21.853,205.612,Finished
2021,Spanish Grand Prix,Sainz,6,7,7,7,6.0,66,+1:14.670,5662350,53,9,1:21.568,206.330,Finished
2021,Spanish Grand Prix,Norris,9,8,8,8,4.0,65,\N,\N,56,7,1:21.279,207.064,+1 Lap
2021,Spanish Grand Prix,Ocon,5,9,9,9,2.0,65,\N,\N,46,18,1:23.311,202.014,+1 Lap
2021,Spanish Grand Prix,Gasly,12,10,10,10,1.0,65,\N,\N,64,8,1:21.375,206.820,+1 Lap
2021,Spanish Grand Prix,Stroll,11,11,11,11,0.0,65,\N,\N,47,11,1:22.607,203.735,+1 Lap
2021,Spanish Grand Prix,Pilote Inconnu,17,12,12,12,0.0,65,\N,\N,54,15,1:22.868,203.094,+1 Lap
2021,Spanish Grand Prix,Pilote Inconnu,13,13,13,13,0.0,65,\N,\N,56,14,1:22.820,203.211,+1 Lap
2021,Spanish Grand Prix,Russell,15,14,14,14,0.0,65,\N,\N,30,17,1:23.208,202.264,+1 Lap
2021,Spanish Grand Prix,Pilote Inconnu,14,15,15,15,0.0,65,\N,\N,42,13,1:22.802,203.255,+1 Lap
2021,Spanish Grand Prix,Pilote Inconnu,19,16,16,16,0.0,65,\N,\N,57,16,1:22.905,203.003,+1 Lap
2021,Spanish Grand Prix,Alonso,10,17,17,17,0.0,65,\N,\N,63,6,1:21.182,207.311,+1 Lap
2021,Spanish Grand Prix,Pilote Inconnu,18,18,18,18,0.0,64,\N,\N,54,12,1:22.637,203.661,+2 Laps
2021,Spanish Grand Prix,Pilote Inconnu,20,19,19,19,0.0,64,\N,\N,45,19,1:24.040,200.261,+2 Laps
2021,Spanish Grand Prix,Tsunoda,16,\N,R,20,0.0,6,\N,\N,5,20,1:24.825,198.408,Electrical
2021,Monaco Grand Prix,Sainz,4,2,2,2,18.0,78,+8.968,5945788,35,5,1:14.621,160.989,Finished
2021,Monaco Grand Prix,Verstappen,2,1,1,1,25.0,78,1:38:56.820,5936820,58,6,1:14.649,160.929,Finished
2021,Monaco Grand Prix,Norris,5,3,3,3,15.0,78,+19.427,5956247,76,7,1:14.670,160.883,Finished
2021,Monaco Grand Prix,Pérez,9,4,4,4,12.0,78,+20.490,5957310,32,3,1:14.552,161.138,Finished
2021,Monaco Grand Prix,Pilote Inconnu,8,5,5,5,10.0,78,+52.591,5989411,33,11,1:15.316,159.503,Finished
2021,Monaco Grand Prix,Gasly,6,6,6,6,8.0,78,+53.896,5990716,71,14,1:15.412,159.300,Finished
2021,Monaco Grand Prix,Hamilton,7,7,7,7,7.0,78,+1:08.231,6005051,69,1,1:12.909,164.769,Finished
2021,Monaco Grand Prix,Stroll,13,8,8,8,4.0,77,\N,\N,74,8,1:14.674,160.875,+1 Lap
2021,Monaco Grand Prix,Ocon,11,9,9,9,2.0,77,\N,\N,41,12,1:15.316,159.503,+1 Lap
2021,Monaco Grand Prix,Pilote Inconnu,10,10,10,10,1.0,77,\N,\N,41,13,1:15.331,159.472,+1 Lap
2021,Monaco Grand Prix,Pilote Inconnu,14,11,11,11,0.0,77,\N,\N,55,9,1:14.971,160.237,+1 Lap
2021,Monaco Grand Prix,Ricciardo,12,12,12,12,0.0,77,\N,\N,43,4,1:14.578,161.082,+1 Lap
2021,Monaco Grand Prix,Alonso,17,13,13,13,0.0,77,\N,\N,70,10,1:15.026,160.120,+1 Lap
2021,Monaco Grand Prix,Russell,15,14,14,14,0.0,77,\N,\N,59,15,1:15.539,159.033,+1 Lap
2021,Monaco Grand Prix,Pilote Inconnu,18,15,15,15,0.0,77,\N,\N,66,16,1:15.573,158.961,+1 Lap
2021,Monaco Grand Prix,Tsunoda,16,16,16,16,0.0,77,\N,\N,66,2,1:14.037,162.259,+1 Lap
2021,Monaco Grand Prix,Pilote Inconnu,19,17,17,17,0.0,75,\N,\N,64,19,1:16.866,156.287,+3 Laps
2021,Monaco Grand Prix,Pilote Inconnu,20,18,18,18,0.0,75,\N,\N,51,18,1:16.425,157.189,+3 Laps
2021,Monaco Grand Prix,Bottas,3,\N,R,19,0.0,29,\N,\N,18,17,1:15.706,158.682,Wheel nut
2021,Monaco Grand Prix,Leclerc,1,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,Driveshaft
2021,Azerbaijan Grand Prix,Pérez,6,1,1,1,25.0,51,2:13:36.410,8016410,45,2,1:44.687,206.432,Finished
2021,Azerbaijan Grand Prix,Pilote Inconnu,11,2,2,2,18.0,51,+1.385,8017795,41,4,1:44.890,206.032,Finished
2021,Azerbaijan Grand Prix,Gasly,4,3,3,3,15.0,51,+2.762,8019172,44,6,1:45.220,205.386,Finished
2021,Azerbaijan Grand Prix,Leclerc,1,4,4,4,12.0,51,+3.828,8020238,46,8,1:45.382,205.071,Finished
2021,Azerbaijan Grand Prix,Norris,9,5,5,5,10.0,51,+4.754,8021164,41,7,1:45.326,205.180,Finished
2021,Azerbaijan Grand Prix,Alonso,8,6,6,6,8.0,51,+6.382,8022792,42,11,1:45.624,204.601,Finished
2021,Azerbaijan Grand Prix,Tsunoda,7,7,7,7,6.0,51,+6.624,8023034,46,5,1:44.939,205.936,Finished
2021,Azerbaijan Grand Prix,Sainz,5,8,8,8,4.0,51,+7.709,8024119,42,13,1:45.700,204.454,Finished
2021,Azerbaijan Grand Prix,Ricciardo,13,9,9,9,2.0,51,+8.874,8025284,43,14,1:45.713,204.428,Finished
2021,Azerbaijan Grand Prix,Pilote Inconnu,14,10,10,10,1.0,51,+9.576,8025986,43,10,1:45.601,204.645,Finished
2021,Azerbaijan Grand Prix,Pilote Inconnu,20,11,11,11,0.0,51,+10.254,8026664,44,9,1:45.575,204.696,Finished
2021,Azerbaijan Grand Prix,Bottas,10,12,12,12,0.0,51,+11.264,8027674,43,12,1:45.665,204.521,Finished
2021,Azerbaijan Grand Prix,Pilote Inconnu,17,13,13,13,0.0,51,+14.241,8030651,41,18,1:47.624,200.799,Finished
2021,Azerbaijan Grand Prix,Pilote Inconnu,18,14,14,14,0.0,51,+14.315,8030725,40,19,1:47.747,200.569,Finished
2021,Azerbaijan Grand Prix,Hamilton,2,15,15,15,0.0,51,+17.668,8034078,43,3,1:44.769,206.270,Finished
2021,Azerbaijan Grand Prix,Pilote Inconnu,16,16,16,16,0.0,51,+43.379,8059789,42,17,1:46.608,202.712,Finished
2021,Azerbaijan Grand Prix,Russell,15,\N,R,17,0.0,48,\N,\N,43,15,1:45.959,203.954,Gearbox
2021,Azerbaijan Grand Prix,Verstappen,3,\N,R,18,0.0,45,\N,\N,44,1,1:44.481,206.839,Accident
2021,Azerbaijan Grand Prix,Stroll,19,\N,R,19,0.0,29,\N,\N,28,16,1:46.207,203.478,Accident
2021,Azerbaijan Grand Prix,Ocon,12,\N,R,20,0.0,3,\N,\N,2,20,1:50.850,194.955,Turbo
2021,Styrian Grand Prix,Verstappen,1,1,1,1,25.0,71,1:22:18.925,4938925,68,3,1:08.017,228.542,Finished
2021,Styrian Grand Prix,Hamilton,2,2,2,2,19.0,71,+35.743,4974668,71,1,1:07.058,231.811,Finished
2021,Styrian Grand Prix,Bottas,5,3,3,3,15.0,71,+46.907,4985832,43,5,1:08.619,226.537,Finished
2021,Styrian Grand Prix,Pérez,4,4,4,4,12.0,71,+47.434,4986359,57,2,1:07.894,228.956,Finished
2021,Styrian Grand Prix,Norris,3,5,5,5,10.0,70,\N,\N,65,7,1:08.903,225.604,+1 Lap
2021,Styrian Grand Prix,Sainz,12,6,6,6,8.0,70,\N,\N,64,4,1:08.609,226.570,+1 Lap
2021,Styrian Grand Prix,Leclerc,7,7,7,7,6.0,70,\N,\N,64,6,1:08.738,226.145,+1 Lap
2021,Styrian Grand Prix,Stroll,9,8,8,8,4.0,70,\N,\N,32,14,1:09.787,222.746,+1 Lap
2021,Styrian Grand Prix,Alonso,8,9,9,9,2.0,70,\N,\N,61,13,1:09.749,222.867,+1 Lap
2021,Styrian Grand Prix,Tsunoda,11,10,10,10,1.0,70,\N,\N,41,11,1:09.650,223.184,+1 Lap
2021,Styrian Grand Prix,Pilote Inconnu,18,11,11,11,0.0,70,\N,\N,57,8,1:09.128,224.869,+1 Lap
2021,Styrian Grand Prix,Pilote Inconnu,14,12,12,12,0.0,70,\N,\N,64,15,1:09.821,222.637,+1 Lap
2021,Styrian Grand Prix,Ricciardo,13,13,13,13,0.0,70,\N,\N,45,9,1:09.305,224.295,+1 Lap
2021,Styrian Grand Prix,Ocon,17,14,14,14,0.0,70,\N,\N,70,10,1:09.576,223.421,+1 Lap
2021,Styrian Grand Prix,Pilote Inconnu,15,15,15,15,0.0,70,\N,\N,39,12,1:09.723,222.950,+1 Lap
2021,Styrian Grand Prix,Pilote Inconnu,19,16,16,16,0.0,69,\N,\N,57,16,1:10.005,222.052,+2 Laps
2021,Styrian Grand Prix,Pilote Inconnu,16,17,17,17,0.0,68,\N,\N,34,17,1:10.104,221.739,+3 Laps
2021,Styrian Grand Prix,Pilote Inconnu,20,18,18,18,0.0,68,\N,\N,39,19,1:10.951,219.092,+3 Laps
2021,Styrian Grand Prix,Russell,10,\N,R,19,0.0,36,\N,\N,28,18,1:10.499,220.496,Engine
2021,Styrian Grand Prix,Gasly,6,\N,R,20,0.0,1,\N,\N,\N,0,\N,\N,Collision
2021,Austrian Grand Prix,Verstappen,1,1,1,1,26.0,71,1:23:54.543,5034543,62,1,1:06.200,234.815,Finished
2021,Austrian Grand Prix,Bottas,5,2,2,2,18.0,71,+17.973,5052516,52,6,1:08.374,227.349,Finished
2021,Austrian Grand Prix,Norris,2,3,3,3,15.0,71,+20.019,5054562,62,10,1:08.471,227.027,Finished
2021,Austrian Grand Prix,Hamilton,4,4,4,4,12.0,71,+46.452,5080995,55,3,1:08.126,228.177,Finished
2021,Austrian Grand Prix,Sainz,10,5,5,5,10.0,71,+57.144,5091687,70,2,1:07.762,229.402,Finished
2021,Austrian Grand Prix,Pérez,3,6,6,6,8.0,71,+57.915,5092458,55,5,1:08.192,227.956,Finished
2021,Austrian Grand Prix,Ricciardo,13,7,7,7,6.0,71,+1:00.395,5094938,56,14,1:08.820,225.876,Finished
2021,Austrian Grand Prix,Leclerc,12,8,8,8,4.0,71,+1:01.195,5095738,55,13,1:08.698,226.277,Finished
2021,Austrian Grand Prix,Gasly,6,9,9,9,2.0,71,+1:01.844,5096387,54,4,1:08.146,228.110,Finished
2021,Austrian Grand Prix,Alonso,14,10,10,10,1.0,70,\N,\N,70,7,1:08.405,227.246,+1 Lap
2021,Austrian Grand Prix,Russell,8,11,11,11,0.0,70,\N,\N,56,16,1:08.900,225.613,+1 Lap
2021,Austrian Grand Prix,Tsunoda,7,12,12,12,0.0,70,\N,\N,54,9,1:08.455,227.080,+1 Lap
2021,Austrian Grand Prix,Stroll,9,13,13,13,0.0,70,\N,\N,54,12,1:08.659,226.405,+1 Lap
2021,Austrian Grand Prix,Pilote Inconnu,15,14,14,14,0.0,70,\N,\N,55,17,1:09.042,225.149,+1 Lap
2021,Austrian Grand Prix,Pilote Inconnu,16,15,15,15,0.0,70,\N,\N,69,15,1:08.874,225.699,+1 Lap
2021,Austrian Grand Prix,Pilote Inconnu,18,16,16,16,0.0,70,\N,\N,62,11,1:08.520,226.865,+1 Lap
2021,Austrian Grand Prix,Pilote Inconnu,11,17,17,17,0.0,69,\N,\N,51,8,1:08.420,227.196,Collision
2021,Austrian Grand Prix,Pilote Inconnu,19,18,18,18,0.0,69,\N,\N,56,18,1:09.394,224.007,+2 Laps
2021,Austrian Grand Prix,Pilote Inconnu,20,19,19,19,0.0,69,\N,\N,49,19,1:09.757,222.842,+2 Laps
2021,Austrian Grand Prix,Ocon,17,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,Collision
2021,British Grand Prix,Hamilton,2,1,1,1,25.0,52,1:58:23.284,7103284,45,2,1:29.699,236.430,Finished
2021,British Grand Prix,Leclerc,4,2,2,2,18.0,52,+3.871,7107155,45,5,1:30.569,234.159,Finished
2021,British Grand Prix,Bottas,3,3,3,3,15.0,52,+11.125,7114409,45,4,1:30.524,234.275,Finished
2021,British Grand Prix,Norris,5,4,4,4,12.0,52,+28.573,7131857,44,9,1:31.420,231.979,Finished
2021,British Grand Prix,Ricciardo,6,5,5,5,10.0,52,+42.624,7145908,51,8,1:31.284,232.325,Finished
2021,British Grand Prix,Sainz,10,6,6,6,8.0,52,+43.454,7146738,51,7,1:31.223,232.480,Finished
2021,British Grand Prix,Alonso,7,7,7,7,6.0,52,+1:12.093,7175377,48,10,1:31.698,231.276,Finished
2021,British Grand Prix,Stroll,14,8,8,8,4.0,52,+1:14.289,7177573,48,12,1:31.992,230.537,Finished
2021,British Grand Prix,Ocon,9,9,9,9,2.0,52,+1:16.162,7179446,48,14,1:32.210,229.992,Finished
2021,British Grand Prix,Tsunoda,16,10,10,10,1.0,52,+1:22.065,7185349,51,6,1:30.826,233.497,Finished
2021,British Grand Prix,Gasly,11,11,11,11,0.0,52,+1:25.327,7188611,52,3,1:30.266,234.945,Finished
2021,British Grand Prix,Russell,12,12,12,12,0.0,51,\N,\N,49,13,1:32.049,230.394,+1 Lap
2021,British Grand Prix,Pilote Inconnu,15,13,13,13,0.0,51,\N,\N,49,15,1:32.346,229.653,+1 Lap
2021,British Grand Prix,Pilote Inconnu,17,14,14,14,0.0,51,\N,\N,51,16,1:32.477,229.328,+1 Lap
2021,British Grand Prix,Pilote Inconnu,13,15,15,15,0.0,51,\N,\N,48,11,1:31.895,230.780,+1 Lap
2021,British Grand Prix,Pérez,0,16,16,16,0.0,51,\N,\N,50,1,1:28.617,239.317,+1 Lap
2021,British Grand Prix,Pilote Inconnu,19,17,17,17,0.0,51,\N,\N,51,18,1:32.909,228.262,+1 Lap
2021,British Grand Prix,Pilote Inconnu,18,18,18,18,0.0,51,\N,\N,50,17,1:32.862,228.377,+1 Lap
2021,British Grand Prix,Pilote Inconnu,8,\N,R,19,0.0,40,\N,\N,35,19,1:33.059,227.894,Retired
2021,British Grand Prix,Verstappen,1,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,Collision
2021,Hungarian Grand Prix,Ocon,8,1,1,1,25.0,70,2:04:43.199,7483199,54,5,1:21.421,193.704,Finished
2021,Hungarian Grand Prix,Hamilton,1,2,2,2,18.0,70,+2.736,7485935,49,2,1:18.715,200.363,Finished
2021,Hungarian Grand Prix,Sainz,15,3,3,3,15.0,70,+15.018,7498217,54,6,1:21.423,193.699,Finished
2021,Hungarian Grand Prix,Alonso,9,4,4,4,12.0,70,+15.651,7498850,41,3,1:20.359,196.264,Finished
2021,Hungarian Grand Prix,Gasly,5,5,5,5,11.0,70,+1:03.614,7546813,70,1,1:18.394,201.183,Finished
2021,Hungarian Grand Prix,Tsunoda,16,6,6,6,8.0,70,+1:15.803,7559002,43,10,1:22.450,191.286,Finished
2021,Hungarian Grand Prix,Pilote Inconnu,18,7,7,7,6.0,70,+1:17.910,7561109,62,14,1:22.831,190.406,Finished
2021,Hungarian Grand Prix,Russell,17,8,8,8,4.0,70,+1:19.094,7562293,62,9,1:22.112,192.074,Finished
2021,Hungarian Grand Prix,Verstappen,3,9,9,9,2.0,70,+1:20.244,7563443,43,4,1:20.945,194.843,Finished
2021,Hungarian Grand Prix,Pilote Inconnu,13,10,10,10,1.0,69,\N,\N,58,8,1:21.518,193.473,+1 Lap
2021,Hungarian Grand Prix,Ricciardo,11,11,11,11,0.0,69,\N,\N,58,13,1:22.802,190.473,+1 Lap
2021,Hungarian Grand Prix,Pilote Inconnu,20,12,12,12,0.0,69,\N,\N,44,11,1:22.711,190.683,+1 Lap
2021,Hungarian Grand Prix,Pilote Inconnu,0,13,13,13,0.0,69,\N,\N,44,12,1:22.736,190.625,+1 Lap
2021,Hungarian Grand Prix,Pilote Inconnu,19,\N,R,14,0.0,3,\N,\N,\N,0,\N,\N,Collision
2021,Hungarian Grand Prix,Norris,6,\N,R,15,0.0,2,\N,\N,\N,0,\N,\N,Collision
2021,Hungarian Grand Prix,Bottas,2,\N,R,16,0.0,0,\N,\N,\N,0,\N,\N,Collision
2021,Hungarian Grand Prix,Pérez,4,\N,R,17,0.0,0,\N,\N,\N,0,\N,\N,Collision
2021,Hungarian Grand Prix,Leclerc,7,\N,R,18,0.0,0,\N,\N,\N,0,\N,\N,Collision
2021,Hungarian Grand Prix,Stroll,12,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,Collision
2021,Hungarian Grand Prix,Pilote Inconnu,10,\N,D,20,0.0,70,\N,\N,60,7,1:21.459,193.613,Disqualified
2021,Belgian Grand Prix,Verstappen,1,1,1,1,12.5,1,3:27.071,207071,\N,0,\N,\N,Finished
2021,Belgian Grand Prix,Russell,2,2,2,2,9.0,1,+1.995,209066,\N,0,\N,\N,Finished
2021,Belgian Grand Prix,Hamilton,3,3,3,3,7.5,1,+2.601,209672,\N,0,\N,\N,Finished
2021,Belgian Grand Prix,Ricciardo,4,4,4,4,6.0,1,+4.496,211567,\N,0,\N,\N,Finished
2021,Belgian Grand Prix,Pilote Inconnu,5,5,5,5,5.0,1,+7.479,214550,\N,0,\N,\N,Finished
2021,Belgian Grand Prix,Gasly,6,6,6,6,4.0,1,+10.177,217248,\N,0,\N,\N,Finished
2021,Belgian Grand Prix,Ocon,8,7,7,7,3.0,1,+11.579,218650,\N,0,\N,\N,Finished
2021,Belgian Grand Prix,Leclerc,9,8,8,8,2.0,1,+12.608,219679,\N,0,\N,\N,Finished
2021,Belgian Grand Prix,Pilote Inconnu,10,9,9,9,1.0,1,+15.485,222556,\N,0,\N,\N,Finished
2021,Belgian Grand Prix,Sainz,11,10,10,10,0.5,1,+16.166,223237,\N,0,\N,\N,Finished
2021,Belgian Grand Prix,Alonso,12,11,11,11,0.0,1,+20.590,227661,\N,0,\N,\N,Finished
2021,Belgian Grand Prix,Bottas,13,12,12,12,0.0,1,+22.414,229485,\N,0,\N,\N,Finished
2021,Belgian Grand Prix,Pilote Inconnu,14,13,13,13,0.0,1,+24.163,231234,\N,0,\N,\N,Finished
2021,Belgian Grand Prix,Norris,15,14,14,14,0.0,1,+27.110,234181,\N,0,\N,\N,Finished
2021,Belgian Grand Prix,Tsunoda,16,15,15,15,0.0,1,+28.329,235400,\N,0,\N,\N,Finished
2021,Belgian Grand Prix,Pilote Inconnu,17,16,16,16,0.0,1,+29.507,236578,\N,0,\N,\N,Finished
2021,Belgian Grand Prix,Pilote Inconnu,18,17,17,17,0.0,1,+31.993,239064,\N,0,\N,\N,Finished
2021,Belgian Grand Prix,Pilote Inconnu,0,18,18,18,0.0,1,+36.054,243125,\N,0,\N,\N,Finished
2021,Belgian Grand Prix,Pérez,0,19,19,19,0.0,1,+38.205,245276,\N,0,\N,\N,Finished
2021,Belgian Grand Prix,Stroll,19,20,20,20,0.0,1,+44.108,251179,\N,0,\N,\N,Finished
2021,Dutch Grand Prix,Verstappen,1,1,1,1,25.0,72,1:30:05.395,5405395,60,3,1:13.275,209.244,Finished
2021,Dutch Grand Prix,Hamilton,2,2,2,2,19.0,72,+20.932,5426327,72,1,1:11.097,215.654,Finished
2021,Dutch Grand Prix,Bottas,3,3,3,3,15.0,72,+56.460,5461855,69,2,1:12.549,211.338,Finished
2021,Dutch Grand Prix,Gasly,4,4,4,4,12.0,71,\N,\N,57,10,1:14.818,204.929,+1 Lap
2021,Dutch Grand Prix,Leclerc,5,5,5,5,10.0,71,\N,\N,58,9,1:14.780,205.033,+1 Lap
2021,Dutch Grand Prix,Alonso,9,6,6,6,8.0,71,\N,\N,60,7,1:14.323,206.294,+1 Lap
2021,Dutch Grand Prix,Sainz,6,7,7,7,6.0,71,\N,\N,45,13,1:15.260,203.725,+1 Lap
2021,Dutch Grand Prix,Pérez,0,8,8,8,4.0,71,\N,\N,59,4,1:13.461,208.714,+1 Lap
2021,Dutch Grand Prix,Ocon,8,9,9,9,2.0,71,\N,\N,54,8,1:14.675,205.321,+1 Lap
2021,Dutch Grand Prix,Norris,13,10,10,10,1.0,71,\N,\N,48,6,1:14.236,206.535,+1 Lap
2021,Dutch Grand Prix,Ricciardo,10,11,11,11,0.0,71,\N,\N,59,11,1:14.920,204.650,+1 Lap
2021,Dutch Grand Prix,Stroll,12,12,12,12,0.0,70,\N,\N,57,15,1:15.611,202.780,+2 Laps
2021,Dutch Grand Prix,Pilote Inconnu,15,13,13,13,0.0,70,\N,\N,63,5,1:13.958,207.312,+2 Laps
2021,Dutch Grand Prix,Pilote Inconnu,7,14,14,14,0.0,70,\N,\N,66,12,1:15.125,204.091,+2 Laps
2021,Dutch Grand Prix,Pilote Inconnu,16,15,15,15,0.0,70,\N,\N,44,14,1:15.442,203.234,+2 Laps
2021,Dutch Grand Prix,Pilote Inconnu,0,16,16,16,0.0,70,\N,\N,25,18,1:15.790,202.301,+2 Laps
2021,Dutch Grand Prix,Russell,11,17,17,17,0.0,69,\N,\N,57,16,1:15.628,202.734,Gearbox
2021,Dutch Grand Prix,Pilote Inconnu,17,18,18,18,0.0,69,\N,\N,36,19,1:15.927,201.936,+3 Laps
2021,Dutch Grand Prix,Tsunoda,14,\N,R,19,0.0,48,\N,\N,44,17,1:15.783,202.319,Power Unit
2021,Dutch Grand Prix,Pilote Inconnu,18,\N,R,20,0.0,41,\N,\N,35,20,1:16.066,201.567,Hydraulics
2021,Italian Grand Prix,Ricciardo,2,1,1,1,26.0,53,1:21:54.365,4914365,53,1,1:24.812,245.894,Finished
2021,Italian Grand Prix,Norris,3,2,2,2,18.0,53,+1.747,4916112,53,3,1:24.971,245.434,Finished
2021,Italian Grand Prix,Bottas,19,3,3,3,15.0,53,+4.921,4919286,34,2,1:24.827,245.850,Finished
2021,Italian Grand Prix,Leclerc,5,4,4,4,12.0,53,+7.309,4921674,53,6,1:25.319,244.433,Finished
